"","NameCity","Population","Robbery","Burglary","Years","Arson","Violent","Murder","Rape","Assault","PropertyCrime","Theft","SQmiles"
"2387","Greenfield",16765,32,102,2012,4,120,5,1,82,306,165,2.14
"2388","Greenfield",12930,24,159,2005,2,42,1,7,10,598,393,2.14
"2389","Greenfield",13450,28,115,2006,2,39,0,0,11,494,320,2.14
"2390","Greenfield",17809,9,31,2019,12,54,1,9,35,165,98,2.14
"2391","Greenfield",16522,29,87,2011,8,82,5,4,44,306,168,2.14
"2392","Greenfield",15511,58,106,2009,4,147,6,3,80,360,205,2.14
"2393","Greenfield",17343,21,55,2016,7,56,3,3,29,297,168,2.14
"2394","Greenfield",17680,14,41,2018,3,97,3,4,76,193,108,2.14
"2395","Greenfield",16986,19,100,2014,9,91,6,5,61,319,150,2.14
"2396","Greenfield",15145,36,190,2008,1,90,0,3,51,465,225,2.14
"2397","Greenfield",15626,41,85,2010,7,104,3,3,57,344,229,2.14
"2398","Greenfield",16922,31,62,2013,3,89,1,1,56,259,141,2.14
"2399","Greenfield",17603,18,49,2017,14,102,2,7,75,214,86,2.14
"2400","Greenfield",17061,26,88,2015,5,101,2,3,70,324,144,2.14
"2401","Gridley",5638,6,61,2006,0,65,0,3,56,257,170,2.07
"2402","Gridley",6654,3,66,2012,3,78,1,4,70,220,128,2.07
"2403","Gridley",6350,4,61,2008,0,109,0,5,100,208,118,2.07
"2404","Gridley",6558,1,45,2014,3,88,0,4,83,167,111,2.07
"2405","Gridley",6661,3,68,2011,1,62,0,2,57,251,148,2.07
"2406","Gridley",5686,1,108,2005,0,39,0,2,36,250,119,2.07
"2407","Gridley",6588,3,38,2017,2,104,0,6,95,188,133,2.07
"2408","Gridley",6528,3,76,2010,1,48,0,3,42,236,141,2.07
"2409","Gridley",6584,1,42,2016,1,104,0,3,100,196,132,2.07
"2410","Gridley",5982,2,60,2007,0,76,0,8,66,191,109,2.07
"2411","Gridley",6563,1,53,2013,6,72,1,4,66,191,115,2.07
"2412","Gridley",6612,1,49,2018,3,80,0,5,74,250,191,2.07
"2413","Gridley",6589,2,93,2009,1,80,0,2,76,247,133,2.07
"2414","Gridley",6618,3,47,2019,3,29,0,15,11,205,136,2.07
"2415","Gridley",6580,2,54,2015,2,113,0,9,102,196,124,2.07
"2416","Grover Beach",13003,10,77,2006,0,40,1,2,27,396,285,2.31
"2417","Grover Beach",13574,1,56,2019,1,13,0,3,9,239,151,2.31
"2418","Grover Beach",13686,5,58,2016,4,40,1,3,31,320,241,2.31
"2419","Grover Beach",13123,8,66,2005,0,36,0,2,26,286,188,2.31
"2420","Grover Beach",13199,5,82,2010,5,32,0,6,21,317,213,2.31
"2421","Grover Beach",13398,5,91,2012,4,32,0,3,24,306,192,2.31
"2422","Grover Beach",13030,7,106,2008,3,90,0,3,80,316,200,2.31
"2423","Grover Beach",13694,4,45,2018,4,28,1,5,18,249,180,2.31
"2424","Grover Beach",13311,3,77,2011,3,36,0,10,23,322,211,2.31
"2425","Grover Beach",13135,7,99,2009,2,52,0,3,42,344,215,2.31
"2426","Grover Beach",13720,7,43,2017,0,39,1,7,24,246,161,2.31
"2427","Grover Beach",13589,7,67,2015,2,33,0,4,22,345,242,2.31
"2428","Grover Beach",13497,3,95,2014,0,52,0,5,44,324,208,2.31
"2429","Grover Beach",13398,7,94,2013,1,39,0,7,25,303,174,2.31
"2430","Guadalupe",7365,2,11,2016,1,8,0,2,4,71,47,1.31
"2431","Guadalupe",7360,0,12,2017,1,4,0,1,3,55,29,1.31
"2432","Guadalupe",7205,1,12,2013,0,10,0,1,8,52,29,1.31
"2433","Guadalupe",6403,3,16,2006,0,28,0,0,25,88,55,1.31
"2434","Guadalupe",7318,1,26,2015,0,9,0,1,7,100,63,1.31
"2435","Guadalupe",7198,1,12,2012,2,10,0,1,8,57,36,1.31
"2436","Guadalupe",6029,1,24,2005,4,17,0,0,16,105,70,1.31
"2437","Guadalupe",7163,1,18,2011,3,8,0,1,6,58,36,1.31
"2438","Guadalupe",6621,1,24,2007,1,9,0,0,8,90,53,1.31
"2439","Guadalupe",7696,3,32,2019,2,15,0,2,10,82,34,1.31
"2440","Guadalupe",7260,0,13,2014,0,10,0,2,8,68,43,1.31
"2441","Guadalupe",7411,3,16,2018,1,11,0,1,7,51,23,1.31
"2442","Guadalupe",6745,0,17,2008,1,16,1,2,13,66,42,1.31
"2443","Guadalupe",6708,3,18,2009,5,20,0,3,14,77,54,1.31
"2444","Guadalupe",6692,0,18,2010,1,12,0,2,10,67,45,1.31
"2445","Gustine",5801,2,31,2016,3,38,1,2,33,113,67,1.55
"2446","Gustine",5243,3,30,2007,1,22,0,0,19,109,63,1.55
"2447","Gustine",5585,5,46,2011,1,34,1,2,26,148,81,1.55
"2448","Gustine",5865,1,26,2017,1,33,0,1,31,85,43,1.55
"2449","Gustine",5655,5,50,2013,8,39,0,2,32,125,55,1.55
"2450","Gustine",5133,2,50,2009,2,12,2,0,8,167,101,1.55
"2451","Gustine",5667,4,69,2014,3,34,0,1,29,161,69,1.55
"2452","Gustine",5120,3,44,2008,2,18,1,1,13,142,83,1.55
"2453","Gustine",5663,2,39,2012,3,24,0,1,21,120,65,1.55
"2454","Gustine",5890,1,24,2018,1,38,0,2,35,95,56,1.55
"2455","Gustine",5375,0,24,2005,0,22,0,1,21,112,77,1.55
"2456","Gustine",5896,4,32,2019,3,21,0,2,15,116,54,1.55
"2457","Gustine",5130,1,69,2010,1,8,0,0,7,175,85,1.55
"2458","Gustine",5372,3,43,2006,1,27,4,0,20,149,100,1.55
"2459","Gustine",5726,1,52,2015,0,25,0,1,23,142,70,1.55
"2460","Half Moon Bay",12370,1,48,2007,2,21,1,2,17,256,189,6.42
"2461","Half Moon Bay",12648,5,45,2010,0,11,0,1,5,248,193,6.42
"2462","Half Moon Bay",12394,4,48,2008,1,19,0,5,10,271,213,6.42
"2463","Half Moon Bay",12313,4,30,2006,4,20,0,1,15,216,176,6.42
"2464","Half Moon Bay",12289,0,44,2005,4,20,0,6,14,253,198,6.42
"2465","Half Moon Bay",12514,2,31,2009,2,19,0,3,14,215,179,6.42
"2466","Hanford",57232,40,131,2019,15,257,0,18,199,1242,900,16.59
"2467","Hanford",54425,63,345,2013,11,299,2,10,224,1939,1401,16.59
"2468","Hanford",47913,51,244,2006,39,191,1,0,139,1718,1222,16.59
"2469","Hanford",54824,31,259,2014,7,305,1,27,246,1857,1442,16.59
"2470","Hanford",49694,40,244,2007,33,151,0,8,103,1674,1233,16.59
"2471","Hanford",54601,48,286,2011,12,174,2,7,117,1447,1002,16.59
"2472","Hanford",47131,51,224,2005,11,185,0,17,117,1855,1407,16.59
"2473","Hanford",56805,41,145,2018,7,274,2,32,199,1264,945,16.59
"2474","Hanford",55299,58,275,2015,5,315,1,23,233,2012,1504,16.59
"2475","Hanford",50602,66,371,2008,16,227,2,12,147,1899,1316,16.59
"2476","Hanford",55973,44,222,2016,7,266,2,21,199,1496,1059,16.59
"2477","Hanford",55789,54,197,2017,21,284,2,28,200,1359,916,16.59
"2478","Hanford",54787,59,337,2012,12,309,2,24,224,1711,1176,16.59
"2479","Hanford",50903,43,252,2010,5,181,0,6,132,1159,707,16.59
"2480","Hawaiian Gardens",14505,30,78,2017,0,86,0,1,55,324,161,0.95
"2481","Hawaiian Gardens",14490,25,35,2014,3,55,1,1,28,183,90,0.95
"2482","Hawaiian Gardens",14654,27,54,2016,1,73,2,2,42,305,169,0.95
"2483","Hawaiian Gardens",14320,24,68,2019,3,76,0,5,47,225,101,0.95
"2484","Hawaiian Gardens",14493,21,41,2012,1,69,1,2,45,193,100,0.95
"2485","Hawaiian Gardens",15508,70,101,2005,4,142,3,3,66,499,272,0.95
"2486","Hawaiian Gardens",14629,24,66,2015,3,86,2,2,58,318,191,0.95
"2487","Hawaiian Gardens",14422,30,41,2011,3,67,0,0,37,216,120,0.95
"2488","Hawaiian Gardens",14474,24,56,2018,1,81,0,4,53,250,143,0.95
"2489","Hawaiian Gardens",15510,75,81,2007,4,149,0,1,73,407,222,0.95
"2490","Hawaiian Gardens",15211,32,53,2010,4,83,3,5,43,237,131,0.95
"2491","Hawaiian Gardens",15537,44,65,2006,6,159,2,6,107,357,188,0.95
"2492","Hawaiian Gardens",14437,21,47,2013,1,56,1,2,32,205,106,0.95
"2493","Hawaiian Gardens",15337,68,61,2008,7,127,3,3,53,384,175,0.95
"2494","Hawthorne",86670,336,537,2014,7,658,6,25,291,2588,1591,6.08
"2495","Hawthorne",86132,299,523,2013,6,580,6,32,243,2242,1333,6.08
"2496","Hawthorne",85284,302,598,2011,10,623,5,25,291,2124,1136,6.08
"2497","Hawthorne",83849,281,653,2010,21,653,9,33,330,2200,1112,6.08
"2498","Hawthorne",84445,378,561,2008,4,746,4,18,346,2166,1050,6.08
"2499","Hawthorne",89299,298,442,2016,8,654,7,40,309,2533,1517,6.08
"2500","Hawthorne",87305,190,199,2019,7,636,3,34,409,1485,930,6.08
"2501","Hawthorne",84314,354,654,2009,12,700,4,34,308,2104,1062,6.08
"2502","Hawthorne",86469,265,491,2006,14,623,9,29,320,2101,961,6.08
"2503","Hawthorne",88664,275,408,2017,16,587,5,25,282,2273,1350,6.08
"2504","Hawthorne",88410,246,479,2015,8,628,6,35,341,2482,1468,6.08
"2505","Hawthorne",86852,225,785,2005,5,520,10,18,267,2196,841,6.08
"2506","Hawthorne",85692,307,575,2012,9,637,7,26,297,2181,1138,6.08
"2507","Hawthorne",88372,232,294,2018,5,617,0,37,348,1705,1064,6.08
"2508","Hawthorne",85609,378,451,2007,5,765,10,27,350,1992,953,6.08
"2509","Hayward",147424,342,1109,2012,34,613,6,46,219,4792,2227,45.32
"2510","Hayward",150955,333,1051,2013,21,589,5,33,218,4844,2122,45.32
"2511","Hayward",145881,360,988,2011,16,579,7,44,168,3782,1693,45.32
"2512","Hayward",157157,298,729,2015,30,556,10,71,177,4483,2366,45.32
"2513","Hayward",162881,364,545,2018,21,669,3,85,217,4770,2849,45.32
"2514","Hayward",153319,329,985,2014,35,605,9,53,214,4873,2444,45.32
"2515","Hayward",142227,446,979,2009,51,741,7,29,259,4405,1974,45.32
"2516","Hayward",161417,306,482,2017,37,563,5,70,182,5023,2740,45.32
"2517","Hayward",140984,517,1080,2008,72,868,7,57,287,4537,2114,45.32
"2518","Hayward",144509,391,1097,2010,55,652,13,48,200,3753,1649,45.32
"2519","Hayward",161588,275,448,2019,27,552,5,54,218,4886,3197,45.32
"2520","Hayward",141556,423,1196,2006,74,776,4,33,316,5736,2343,45.32
"2521","Hayward",161122,348,707,2016,20,631,13,66,204,4641,2308,45.32
"2522","Hayward",140603,538,965,2007,60,881,8,48,287,4667,2021,45.32
"2523","Hayward",141730,301,1147,2005,52,641,9,37,294,5473,2338,45.32
"2524","Healdsburg",10968,2,58,2009,0,16,0,2,12,286,216,4.46
"2525","Healdsburg",11483,2,47,2013,0,25,0,3,20,236,181,4.46
"2526","Healdsburg",11917,4,30,2018,0,20,0,1,15,223,174,4.46
"2527","Healdsburg",11146,2,50,2010,0,16,0,1,13,283,226,4.46
"2528","Healdsburg",11569,2,44,2014,0,19,0,2,15,238,173,4.46
"2529","Healdsburg",11151,5,66,2006,4,21,0,3,13,250,173,4.46
"2530","Healdsburg",10913,5,63,2008,3,25,1,2,17,270,192,4.46
"2531","Healdsburg",11386,2,54,2011,0,14,0,4,8,242,187,4.46
"2532","Healdsburg",11915,4,38,2017,0,19,0,2,13,221,156,4.46
"2533","Healdsburg",11458,3,69,2012,0,18,0,1,14,271,189,4.46
"2534","Healdsburg",11744,0,37,2015,0,16,0,4,12,239,190,4.46
"2535","Healdsburg",11204,4,148,2005,5,22,0,3,15,381,208,4.46
"2536","Healdsburg",11830,3,35,2016,0,14,1,1,9,190,139,4.46
"2537","Healdsburg",12208,3,17,2019,0,17,1,1,12,176,142,4.46
"2538","Healdsburg",10955,4,55,2007,4,19,0,2,13,279,211,4.46
"2539","Hemet",67005,141,910,2005,14,381,3,19,218,3419,1943,27.85
"2540","Hemet",73111,129,875,2010,13,369,8,17,215,2887,1682,27.85
"2541","Hemet",82412,139,912,2014,5,430,10,31,250,3357,1957,27.85
"2542","Hemet",71789,136,786,2008,17,427,2,28,261,3356,2106,27.85
"2543","Hemet",79582,124,1173,2011,3,361,5,15,217,3472,1911,27.85
"2544","Hemet",81698,173,1110,2013,1,447,4,24,246,3963,2294,27.85
"2545","Hemet",68676,170,947,2006,14,520,6,26,318,3207,1835,27.85
"2546","Hemet",86082,121,757,2019,21,343,5,23,194,2877,1547,27.85
"2547","Hemet",86047,144,574,2018,29,432,7,25,256,2863,1754,27.85
"2548","Hemet",71825,149,815,2007,18,479,3,36,291,3117,1846,27.85
"2549","Hemet",84838,170,764,2016,12,614,5,41,398,3391,2004,27.85
"2550","Hemet",84030,174,908,2015,10,605,10,33,388,3768,2306,27.85
"2551","Hemet",81213,146,1052,2012,4,406,1,21,238,3486,1955,27.85
"2552","Hemet",85166,133,703,2017,10,457,4,25,295,3103,1868,27.85
"2553","Hemet",72417,122,865,2009,13,374,7,17,228,2841,1655,27.85
"2554","Hercules",24343,10,94,2011,1,33,0,2,21,312,174,6.21
"2555","Hercules",25636,24,129,2007,4,51,0,5,22,490,267,6.21
"2556","Hercules",24831,6,83,2013,0,22,0,2,14,274,143,6.21
"2557","Hercules",25553,11,74,2016,0,53,1,0,41,392,266,6.21
"2558","Hercules",24682,17,98,2012,2,43,1,1,24,298,144,6.21
"2559","Hercules",25120,15,125,2009,2,49,2,2,30,419,219,6.21
"2560","Hercules",25750,16,82,2018,0,30,0,0,14,350,240,6.21
"2561","Hercules",25570,12,66,2017,0,30,0,6,12,378,269,6.21
"2562","Hercules",25326,12,113,2015,0,31,1,1,17,392,214,6.21
"2563","Hercules",24326,20,80,2006,2,42,0,1,21,510,327,6.21
"2564","Hercules",25026,16,60,2014,0,27,0,1,10,286,180,6.21
"2565","Hercules",23581,25,113,2005,1,56,0,2,29,600,331,6.21
"2566","Hercules",25192,12,74,2010,4,46,2,3,29,356,201,6.21
"2567","Hercules",25214,30,138,2008,3,75,0,4,41,456,218,6.21
"2568","Hercules",25789,15,31,2019,0,31,0,5,11,341,278,6.21
"2569","Hermosa Beach",19676,19,108,2007,2,67,0,12,36,552,410,1.43
"2570","Hermosa Beach",19676,17,152,2006,0,65,0,10,38,582,394,1.43
"2571","Hermosa Beach",19737,5,130,2018,0,30,0,3,22,477,316,1.43
"2572","Hermosa Beach",19735,16,130,2011,1,62,1,7,38,605,450,1.43
"2573","Hermosa Beach",19986,12,121,2015,0,44,0,7,25,585,423,1.43
"2574","Hermosa Beach",19858,6,119,2013,0,27,0,4,17,549,395,1.43
"2575","Hermosa Beach",19513,25,110,2008,1,69,0,6,38,509,370,1.43
"2576","Hermosa Beach",19873,11,104,2014,1,37,0,7,19,543,407,1.43
"2577","Hermosa Beach",19667,10,184,2005,2,48,1,5,32,561,336,1.43
"2578","Hermosa Beach",19830,18,138,2012,0,54,0,9,27,678,494,1.43
"2579","Hermosa Beach",19930,14,85,2016,1,47,1,10,22,539,424,1.43
"2580","Hermosa Beach",19836,7,116,2017,3,28,0,4,17,590,426,1.43
"2581","Hermosa Beach",19460,9,97,2019,4,51,0,7,35,449,326,1.43
"2582","Hermosa Beach",19431,30,148,2009,2,83,0,9,44,715,524,1.43
"2583","Hermosa Beach",19408,19,107,2010,1,40,0,6,15,553,423,1.43
"2584","Hesperia",88853,89,500,2008,15,283,3,17,174,2079,1240,73.1
"2585","Hesperia",88904,84,476,2009,20,290,3,23,180,1673,907,73.1
"2586","Hesperia",93888,92,457,2016,21,334,3,30,209,1799,994,73.1
"2587","Hesperia",73863,81,484,2005,12,223,4,14,124,2032,945,73.1
"2588","Hesperia",88876,67,626,2010,13,287,2,27,191,1919,1025,73.1
"2589","Hesperia",78686,56,562,2006,13,241,7,17,161,2040,930,73.1
"2590","Hesperia",92592,56,821,2014,11,296,4,18,218,2303,1107,73.1
"2591","Hesperia",92621,83,869,2013,15,371,1,17,270,2330,1052,73.1
"2592","Hesperia",95519,126,444,2018,19,406,2,32,246,2035,1228,73.1
"2593","Hesperia",86750,100,517,2007,25,322,5,27,190,2018,1099,73.1
"2594","Hesperia",94292,97,452,2017,25,380,2,38,243,2117,1230,73.1
"2595","Hesperia",91233,95,668,2011,20,313,2,25,191,2249,1181,73.1
"2596","Hesperia",92383,69,917,2012,16,402,6,17,310,2502,1185,73.1
"2597","Hesperia",95915,111,443,2019,17,462,8,35,308,1664,893,73.1
"2598","Hesperia",93348,83,574,2015,17,302,3,18,198,2227,1275,73.1
"2599","Hidden Hills",1938,0,8,2016,0,1,0,1,0,16,8,1.69
"2600","Hidden Hills",1937,0,4,2017,0,1,0,0,1,12,7,1.69
"2601","Hidden Hills",2037,0,6,2009,0,2,0,0,2,19,12,1.69
"2602","Hidden Hills",1915,0,2,2014,0,0,0,0,0,12,8,1.69
"2603","Hidden Hills",1930,0,4,2018,0,0,0,0,0,15,9,1.69
"2604","Hidden Hills",2006,0,5,2005,0,1,0,0,1,19,11,1.69
"2605","Hidden Hills",1903,0,10,2019,0,1,0,1,0,18,7,1.69
"2606","Hidden Hills",1887,0,1,2012,0,0,0,0,0,4,3,1.69
"2607","Hidden Hills",2060,0,9,2007,0,0,0,0,0,29,19,1.69
"2608","Hidden Hills",2012,0,1,2006,0,0,0,0,0,17,16,1.69
"2609","Hidden Hills",2031,0,10,2010,0,3,0,0,3,18,8,1.69
"2610","Hidden Hills",1878,0,4,2011,0,0,0,0,0,15,11,1.69
"2611","Hidden Hills",1935,0,1,2015,0,1,0,0,1,8,6,1.69
"2612","Hidden Hills",1905,2,6,2013,0,2,0,0,0,7,1,1.69
"2613","Hidden Hills",2036,0,8,2008,0,1,0,0,1,28,19,1.69
"2614","Highland",51622,96,504,2010,15,242,4,8,134,1492,738,18.76
"2615","Highland",52582,135,375,2007,13,325,6,18,166,1336,582,18.76
"2616","Highland",51350,100,380,2006,14,230,2,13,115,1395,631,18.76
"2617","Highland",54403,92,629,2012,10,296,4,5,195,1616,689,18.76
"2618","Highland",55686,90,167,2019,8,362,7,19,246,906,511,18.76
"2619","Highland",52178,105,330,2008,11,236,3,15,113,1319,725,18.76
"2620","Highland",55229,74,250,2017,17,186,4,13,95,1082,609,18.76
"2621","Highland",54462,56,480,2013,9,191,3,8,124,1362,527,18.76
"2622","Highland",55184,79,304,2016,13,239,3,10,147,1134,532,18.76
"2623","Highland",54559,71,421,2014,12,256,7,17,161,1309,564,18.76
"2624","Highland",55011,58,407,2015,20,202,2,20,122,1242,534,18.76
"2625","Highland",50570,77,316,2005,14,204,7,10,110,1403,705,18.76
"2626","Highland",51847,87,426,2009,14,260,7,13,153,1268,572,18.76
"2627","Highland",53728,81,556,2011,14,236,4,10,141,1457,641,18.76
"2628","Highland",55651,62,242,2018,11,208,1,7,138,1143,636,18.76
"2629","Hillsborough",11382,0,55,2014,0,1,0,1,0,103,47,6.19
"2630","Hillsborough",10951,0,26,2010,0,4,1,1,2,95,69,6.19
"2631","Hillsborough",10670,0,43,2005,0,5,0,2,3,99,49,6.19
"2632","Hillsborough",10725,1,33,2008,0,3,0,0,2,74,41,6.19
"2633","Hillsborough",11559,0,64,2015,0,1,0,1,0,126,55,6.19
"2634","Hillsborough",10952,0,29,2011,0,0,0,0,0,73,41,6.19
"2635","Hillsborough",11575,2,84,2016,0,9,0,2,5,121,36,6.19
"2636","Hillsborough",10697,0,27,2007,0,2,0,0,2,95,64,6.19
"2637","Hillsborough",10846,2,34,2009,0,2,0,0,0,82,45,6.19
"2638","Hillsborough",10711,0,12,2006,0,2,0,0,2,97,80,6.19
"2639","Hillsborough",11521,1,46,2019,0,5,0,0,4,97,49,6.19
"2640","Hillsborough",11245,0,32,2013,0,0,0,0,0,57,23,6.19
"2641","Hillsborough",11580,0,44,2018,0,9,0,2,7,90,42,6.19
"2642","Hillsborough",11531,0,28,2017,0,8,0,4,4,70,38,6.19
"2643","Hillsborough",11060,1,31,2012,1,1,0,0,0,86,54,6.19
"2644","Hollister",40399,27,61,2019,5,114,1,15,71,311,174,7.29
"2645","Hollister",36265,28,316,2006,14,126,2,6,90,980,530,7.29
"2646","Hollister",36967,19,191,2014,3,136,3,13,101,498,246,7.29
"2647","Hollister",37953,25,74,2016,5,116,0,12,79,396,243,7.29
"2648","Hollister",35812,47,300,2007,13,194,4,9,134,883,459,7.29
"2649","Hollister",35056,30,421,2010,4,159,1,9,119,889,374,7.29
"2650","Hollister",38930,16,62,2018,2,98,1,13,68,496,334,7.29
"2651","Hollister",37604,19,117,2015,4,137,0,16,102,530,316,7.29
"2652","Hollister",38310,33,71,2017,5,132,1,18,80,396,252,7.29
"2653","Hollister",35766,26,281,2012,12,162,1,12,123,724,379,7.29
"2654","Hollister",36571,29,214,2005,15,155,0,8,118,1033,659,7.29
"2655","Hollister",34883,46,345,2009,6,179,0,5,128,806,378,7.29
"2656","Hollister",35339,28,251,2011,12,158,4,10,116,621,297,7.29
"2657","Hollister",36414,26,185,2013,7,195,4,14,151,570,312,7.29
"2658","Hollister",34917,28,392,2008,12,176,2,10,136,898,411,7.29
"2659","Holtville",5392,2,55,2009,0,6,0,1,3,117,41,1.15
"2660","Holtville",5376,2,51,2008,0,3,0,0,1,108,31,1.15
"2661","Holtville",6022,1,26,2013,0,12,0,2,9,102,67,1.15
"2662","Holtville",6695,1,19,2018,1,15,0,3,11,84,53,1.15
"2663","Holtville",5372,0,49,2007,1,6,0,0,6,114,38,1.15
"2664","Holtville",6498,1,28,2016,2,12,0,0,11,82,41,1.15
"2665","Holtville",6376,2,26,2015,0,15,0,0,13,100,72,1.15
"2666","Holtville",6774,2,13,2019,4,14,0,1,11,70,53,1.15
"2667","Holtville",6009,0,31,2011,3,3,0,1,2,106,65,1.15
"2668","Holtville",6030,2,23,2014,0,24,0,0,22,86,53,1.15
"2669","Holtville",5542,0,47,2005,1,0,0,0,0,139,66,1.15
"2670","Holtville",6519,1,10,2017,0,25,1,5,18,65,49,1.15
"2671","Holtville",6088,3,31,2012,1,11,0,0,8,98,59,1.15
"2672","Holtville",5519,1,28,2006,1,1,0,0,0,93,49,1.15
"2673","Hughson",7671,0,8,2019,0,5,0,0,5,46,29,1.82
"2674","Hughson",6754,2,58,2012,1,10,0,0,8,144,73,1.82
"2675","Hughson",7539,2,45,2016,3,8,0,0,6,146,86,1.82
"2676","Hughson",6647,2,35,2009,0,12,0,0,10,113,68,1.82
"2677","Hughson",6718,2,19,2011,0,7,1,1,3,98,64,1.82
"2678","Hughson",7627,2,17,2018,0,7,0,0,5,88,60,1.82
"2679","Hughson",7377,1,39,2015,3,13,0,0,12,154,79,1.82
"2680","Hughson",7552,1,15,2017,0,2,0,0,1,101,74,1.82
"2681","Hughson",6791,1,40,2007,0,1,0,0,0,172,106,1.82
"2682","Hughson",7089,1,50,2014,3,11,0,0,10,143,73,1.82
"2683","Hughson",5946,2,84,2005,0,8,0,0,6,208,96,1.82
"2684","Hughson",6672,4,38,2008,1,14,0,2,8,145,90,1.82
"2685","Hughson",6617,1,31,2010,1,9,0,0,8,92,50,1.82
"2686","Hughson",5756,1,33,2006,0,4,0,0,3,138,86,1.82
"2687","Hughson",6898,1,50,2013,1,7,0,0,6,147,77,1.82
"2688","Huntington Beach",193545,109,767,2010,28,449,2,32,306,4673,3621,26.75
"2689","Huntington Beach",195067,102,795,2007,42,376,0,29,245,4035,2825,26.75
"2690","Huntington Beach",203233,117,723,2015,23,420,0,52,251,4942,3846,26.75
"2691","Huntington Beach",195842,100,793,2013,25,362,2,31,229,4934,3796,26.75
"2692","Huntington Beach",199152,100,643,2014,20,391,1,45,245,4238,3295,26.75
"2693","Huntington Beach",192911,128,704,2009,44,377,1,30,218,4571,3571,26.75
"2694","Huntington Beach",192226,108,753,2011,20,406,4,34,260,4589,3584,26.75
"2695","Huntington Beach",196208,141,961,2006,39,407,2,31,233,4468,3044,26.75
"2696","Huntington Beach",204071,76,650,2016,20,362,2,55,229,4527,3466,26.75
"2697","Huntington Beach",201843,99,535,2019,22,386,2,61,224,4144,3280,26.75
"2698","Huntington Beach",194677,83,797,2012,39,313,3,31,196,5470,4352,26.75
"2699","Huntington Beach",196602,92,789,2005,24,466,1,32,341,4103,2783,26.75
"2700","Huntington Beach",202244,95,617,2017,32,461,2,75,289,4285,3283,26.75
"2701","Huntington Beach",193241,118,749,2008,34,388,3,33,234,4328,3265,26.75
"2702","Huntington Beach",203428,106,525,2018,24,429,1,83,239,3993,3158,26.75
"2703","Huntington Park",58852,197,220,2013,5,359,1,6,155,1812,1003,3.01
"2704","Huntington Park",59079,243,241,2012,17,373,4,9,117,1917,1018,3.01
"2705","Huntington Park",63054,346,235,2006,13,554,7,22,179,2641,1242,3.01
"2706","Huntington Park",58922,214,256,2018,16,429,2,38,175,1800,954,3.01
"2707","Huntington Park",60840,381,248,2009,12,546,5,14,146,2309,1246,3.01
"2708","Huntington Park",58797,317,209,2011,8,487,1,10,159,2100,1128,3.01
"2709","Huntington Park",59692,216,208,2016,20,463,2,28,217,1988,1102,3.01
"2710","Huntington Park",59668,177,176,2015,14,386,1,35,173,2027,1055,3.01
"2711","Huntington Park",59064,222,181,2014,4,409,2,17,168,1806,1031,3.01
"2712","Huntington Park",60514,394,234,2010,12,559,6,4,155,2095,1217,3.01
"2713","Huntington Park",58181,249,214,2019,9,458,3,31,175,1595,861,3.01
"2714","Huntington Park",62269,379,349,2007,19,603,9,10,205,2777,1326,3.01
"2715","Huntington Park",63397,357,287,2005,16,577,2,18,200,2671,1336,3.01
"2716","Huntington Park",59004,197,210,2017,12,427,4,42,184,1817,903,3.01
"2717","Huntington Park",61307,378,301,2008,15,554,3,14,159,2684,1396,3.01
"2718","Huron",6818,9,14,2015,5,38,1,1,27,75,40,1.59
"2719","Huron",7252,18,75,2006,1,59,3,1,37,307,211,1.59
"2720","Huron",8220,13,32,2010,4,70,0,1,56,129,81,1.59
"2721","Huron",7288,19,41,2008,4,59,0,3,37,126,69,1.59
"2722","Huron",6901,29,105,2012,8,69,1,2,37,301,152,1.59
"2723","Huron",6833,21,44,2011,7,100,0,5,74,150,73,1.59
"2724","Huron",7043,18,73,2005,3,61,0,2,41,279,178,1.59
"2725","Huron",7301,22,54,2007,10,44,0,0,22,194,113,1.59
"2726","Huron",6792,11,26,2014,7,72,0,3,58,145,80,1.59
"2727","Huron",6973,6,16,2017,29,66,3,6,51,54,24,1.59
"2728","Huron",7359,10,13,2019,13,83,0,1,72,56,25,1.59
"2729","Huron",6852,8,43,2016,7,54,1,3,42,93,36,1.59
"2730","Huron",7396,3,18,2018,15,96,0,4,89,49,10,1.59
"2731","Huron",7764,14,44,2009,9,69,0,0,55,126,73,1.59
"2732","Huron",6812,16,96,2013,2,71,1,2,52,271,134,1.59
